lon,lat,year,init_date,member,onset
72,28,2007,2007-06-09,47,NaT
72,28,2007,2007-06-09,48,17-Jun-2007
72,28,2007,2007-06-09,49,17-Jun-2007
72,28,2007,2007-06-09,50,17-Jun-2007
72,28,2007,2007-06-09,51,NaT
72,28,2007,2007-06-13,1,26-Jun-2007
72,28,2007,2007-06-13,2,25-Jun-2007
72,28,2007,2007-06-13,3,NaT
72,28,2007,2007-06-13,4,NaT
72,28,2007,2007-06-13,5,NaT
72,28,2007,2007-06-13,6,NaT
72,28,2007,2007-06-13,7,NaT
72,28,2007,2007-06-13,8,NaT
72,28,2007,2007-06-13,9,NaT
72,28,2007,2007-06-13,10,NaT
72,28,2007,2007-06-13,11,NaT
72,28,2007,2007-06-13,12,NaT
72,28,2007,2007-06-13,13,NaT
72,28,2007,2007-06-13,14,NaT
72,28,2007,2007-06-13,15,NaT
72,28,2007,2007-06-13,16,NaT
72,28,2007,2007-06-13,17,NaT
72,28,2007,2007-06-13,18,NaT
72,28,2007,2007-06-13,19,NaT
72,28,2007,2007-06-13,20,NaT
72,28,2007,2007-06-13,21,NaT
72,28,2007,2007-06-13,22,NaT
72,28,2007,2007-06-13,23,NaT
72,28,2007,2007-06-13,24,NaT
72,28,2007,2007-06-13,25,NaT
72,28,2007,2007-06-13,26,28-Jun-2007
72,28,2007,2007-06-13,27,NaT
72,28,2007,2007-06-13,28,NaT
72,28,2007,2007-06-13,29,NaT
72,28,2007,2007-06-13,30,NaT
72,28,2007,2007-06-13,31,NaT
72,28,2007,2007-06-13,32,NaT
72,28,2007,2007-06-13,33,NaT
72,28,2007,2007-06-13,34,28-Jun-2007
72,28,2007,2007-06-13,35,NaT
72,28,2007,2007-06-13,36,27-Jun-2007
72,28,2007,2007-06-13,37,NaT
72,28,2007,2007-06-13,38,NaT
72,28,2007,2007-06-13,39,NaT
72,28,2007,2007-06-13,40,26-Jun-2007
72,28,2007,2007-06-13,41,NaT
72,28,2007,2007-06-13,42,28-Jun-2007
72,28,2007,2007-06-13,43,25-Jun-2007
72,28,2007,2007-06-13,44,NaT
72,28,2007,2007-06-13,45,28-Jun-2007
72,28,2007,2007-06-13,46,NaT
72,28,2007,2007-06-13,47,NaT
72,28,2007,2007-06-13,48,28-Jun-2007
72,28,2007,2007-06-13,49,NaT
72,28,2007,2007-06-13,50,NaT
72,28,2007,2007-06-13,51,NaT
72,28,2007,2007-06-16,1,29-Jun-2007
72,28,2007,2007-06-16,2,30-Jun-2007
72,28,2007,2007-06-16,3,26-Jun-2007
72,28,2007,2007-06-16,4,01-Jul-2007
72,28,2007,2007-06-16,5,29-Jun-2007
72,28,2007,2007-06-16,6,29-Jun-2007
72,28,2007,2007-06-16,7,30-Jun-2007
72,28,2007,2007-06-16,8,29-Jun-2007
72,28,2007,2007-06-16,9,29-Jun-2007
72,28,2007,2007-06-16,10,28-Jun-2007
72,28,2007,2007-06-16,11,29-Jun-2007
72,28,2007,2007-06-16,12,NaT
72,28,2007,2007-06-16,13,30-Jun-2007
72,28,2007,2007-06-16,14,29-Jun-2007
72,28,2007,2007-06-16,15,27-Jun-2007
72,28,2007,2007-06-16,16,28-Jun-2007
72,28,2007,2007-06-16,17,29-Jun-2007
72,28,2007,2007-06-16,18,28-Jun-2007
72,28,2007,2007-06-16,19,28-Jun-2007
72,28,2007,2007-06-16,20,NaT
72,28,2007,2007-06-16,21,29-Jun-2007
72,28,2007,2007-06-16,22,28-Jun-2007
72,28,2007,2007-06-16,23,25-Jun-2007
72,28,2007,2007-06-16,24,29-Jun-2007
72,28,2007,2007-06-16,25,25-Jun-2007
72,28,2007,2007-06-16,26,NaT
72,28,2007,2007-06-16,27,29-Jun-2007
72,28,2007,2007-06-16,28,26-Jun-2007
72,28,2007,2007-06-16,29,29-Jun-2007
72,28,2007,2007-06-16,30,NaT
72,28,2007,2007-06-16,31,29-Jun-2007
72,28,2007,2007-06-16,32,29-Jun-2007
72,28,2007,2007-06-16,33,29-Jun-2007
72,28,2007,2007-06-16,34,30-Jun-2007
72,28,2007,2007-06-16,35,26-Jun-2007
72,28,2007,2007-06-16,36,29-Jun-2007
72,28,2007,2007-06-16,37,25-Jun-2007
72,28,2007,2007-06-16,38,29-Jun-2007
72,28,2007,2007-06-16,39,26-Jun-2007
72,28,2007,2007-06-16,40,30-Jun-2007
72,28,2007,2007-06-16,41,29-Jun-2007
72,28,2007,2007-06-16,42,29-Jun-2007
72,28,2007,2007-06-16,43,30-Jun-2007
72,28,2007,2007-06-16,44,30-Jun-2007
72,28,2007,2007-06-16,45,30-Jun-2007
72,28,2007,2007-06-16,46,NaT
72,28,2007,2007-06-16,47,29-Jun-2007
72,28,2007,2007-06-16,48,29-Jun-2007
72,28,2007,2007-06-16,49,30-Jun-2007
72,28,2007,2007-06-16,50,29-Jun-2007
72,28,2007,2007-06-16,51,26-Jun-2007
72,28,2008,2008-05-02,1,NaT
72,28,2008,2008-05-02,2,NaT
72,28,2008,2008-05-02,3,NaT
72,28,2008,2008-05-02,4,NaT
72,28,2008,2008-05-02,5,NaT
72,28,2008,2008-05-02,6,NaT
72,28,2008,2008-05-02,7,NaT
72,28,2008,2008-05-02,8,NaT
72,28,2008,2008-05-02,9,NaT
72,28,2008,2008-05-02,10,NaT
72,28,2008,2008-05-02,11,NaT
72,28,2008,2008-05-02,12,NaT
72,28,2008,2008-05-02,13,NaT
72,28,2008,2008-05-02,14,NaT
72,28,2008,2008-05-02,15,NaT
72,28,2008,2008-05-02,16,NaT
72,28,2008,2008-05-02,17,NaT
72,28,2008,2008-05-02,18,NaT
72,28,2008,2008-05-02,19,NaT
72,28,2008,2008-05-02,20,NaT
72,28,2008,2008-05-02,21,NaT
72,28,2008,2008-05-02,22,NaT
72,28,2008,2008-05-02,23,NaT
72,28,2008,2008-05-02,24,NaT
72,28,2008,2008-05-02,25,NaT
72,28,2008,2008-05-02,26,NaT
72,28,2008,2008-05-02,27,NaT
72,28,2008,2008-05-02,28,NaT
72,28,2008,2008-05-02,29,NaT
72,28,2008,2008-05-02,30,NaT
72,28,2008,2008-05-02,31,NaT
72,28,2008,2008-05-02,32,NaT
72,28,2008,2008-05-02,33,NaT
72,28,2008,2008-05-02,34,NaT
72,28,2008,2008-05-02,35,NaT
72,28,2008,2008-05-02,36,NaT
72,28,2008,2008-05-02,37,NaT
72,28,2008,2008-05-02,38,NaT
72,28,2008,2008-05-02,39,NaT
72,28,2008,2008-05-02,40,NaT
72,28,2008,2008-05-02,41,NaT
72,28,2008,2008-05-02,42,NaT
72,28,2008,2008-05-02,43,NaT
72,28,2008,2008-05-02,44,NaT
72,28,2008,2008-05-02,45,NaT
72,28,2008,2008-05-02,46,NaT
72,28,2008,2008-05-02,47,NaT
72,28,2008,2008-05-02,48,NaT
72,28,2008,2008-05-02,49,NaT
72,28,2008,2008-05-02,50,NaT
72,28,2008,2008-05-02,51,NaT
72,28,2008,2008-05-05,1,NaT
72,28,2008,2008-05-05,2,NaT
72,28,2008,2008-05-05,3,NaT
72,28,2008,2008-05-05,4,NaT
72,28,2008,2008-05-05,5,NaT
72,28,2008,2008-05-05,6,NaT
72,28,2008,2008-05-05,7,NaT
72,28,2008,2008-05-05,8,NaT
72,28,2008,2008-05-05,9,NaT
72,28,2008,2008-05-05,10,NaT
72,28,2008,2008-05-05,11,NaT
72,28,2008,2008-05-05,12,NaT
72,28,2008,2008-05-05,13,NaT
72,28,2008,2008-05-05,14,NaT
72,28,2008,2008-05-05,15,NaT
72,28,2008,2008-05-05,16,NaT
72,28,2008,2008-05-05,17,NaT
72,28,2008,2008-05-05,18,NaT
72,28,2008,2008-05-05,19,NaT
72,28,2008,2008-05-05,20,NaT
72,28,2008,2008-05-05,21,NaT
72,28,2008,2008-05-05,22,NaT
72,28,2008,2008-05-05,23,NaT
72,28,2008,2008-05-05,24,NaT
72,28,2008,2008-05-05,25,NaT
72,28,2008,2008-05-05,26,NaT
72,28,2008,2008-05-05,27,NaT
72,28,2008,2008-05-05,28,NaT
72,28,2008,2008-05-05,29,NaT
72,28,2008,2008-05-05,30,NaT
72,28,2008,2008-05-05,31,NaT
72,28,2008,2008-05-05,32,NaT
72,28,2008,2008-05-05,33,NaT
72,28,2008,2008-05-05,34,NaT
72,28,2008,2008-05-05,35,NaT
72,28,2008,2008-05-05,36,NaT
72,28,2008,2008-05-05,37,NaT
72,28,2008,2008-05-05,38,NaT
72,28,2008,2008-05-05,39,NaT
72,28,2008,2008-05-05,40,NaT
72,28,2008,2008-05-05,41,NaT
72,28,2008,2008-05-05,42,NaT
72,28,2008,2008-05-05,43,NaT
72,28,2008,2008-05-05,44,NaT
72,28,2008,2008-05-05,45,NaT
72,28,2008,2008-05-05,46,NaT
72,28,2008,2008-05-05,47,NaT
72,28,2008,2008-05-05,48,NaT
72,28,2008,2008-05-05,49,NaT
72,28,2008,2008-05-05,50,NaT
72,28,2008,2008-05-05,51,NaT
72,28,2008,2008-05-09,1,NaT
72,28,2008,2008-05-09,2,NaT
72,28,2008,2008-05-09,3,NaT
72,28,2008,2008-05-09,4,NaT
72,28,2008,2008-05-09,5,NaT
72,28,2008,2008-05-09,6,NaT
72,28,2008,2008-05-09,7,NaT
72,28,2008,2008-05-09,8,NaT
72,28,2008,2008-05-09,9,NaT
72,28,2008,2008-05-09,10,NaT
72,28,2008,2008-05-09,11,NaT
72,28,2008,2008-05-09,12,NaT
72,28,2008,2008-05-09,13,NaT
72,28,2008,2008-05-09,14,NaT
72,28,2008,2008-05-09,15,NaT
72,28,2008,2008-05-09,16,NaT
72,28,2008,2008-05-09,17,NaT
72,28,2008,2008-05-09,18,NaT
72,28,2008,2008-05-09,19,NaT
72,28,2008,2008-05-09,20,NaT
72,28,2008,2008-05-09,21,NaT
72,28,2008,2008-05-09,22,NaT
72,28,2008,2008-05-09,23,NaT
72,28,2008,2008-05-09,24,NaT
72,28,2008,2008-05-09,25,NaT
72,28,2008,2008-05-09,26,NaT
72,28,2008,2008-05-09,27,NaT
72,28,2008,2008-05-09,28,NaT
72,28,2008,2008-05-09,29,NaT
72,28,2008,2008-05-09,30,NaT
72,28,2008,2008-05-09,31,NaT
72,28,2008,2008-05-09,32,NaT
72,28,2008,2008-05-09,33,NaT
72,28,2008,2008-05-09,34,NaT
72,28,2008,2008-05-09,35,NaT
72,28,2008,2008-05-09,36,NaT
72,28,2008,2008-05-09,37,NaT
72,28,2008,2008-05-09,38,NaT
72,28,2008,2008-05-09,39,NaT
72,28,2008,2008-05-09,40,NaT
72,28,2008,2008-05-09,41,NaT
72,28,2008,2008-05-09,42,NaT
72,28,2008,2008-05-09,43,NaT
72,28,2008,2008-05-09,44,NaT
72,28,2008,2008-05-09,45,NaT
72,28,2008,2008-05-09,46,NaT
72,28,2008,2008-05-09,47,NaT
72,28,2008,2008-05-09,48,NaT
72,28,2008,2008-05-09,49,NaT
72,28,2008,2008-05-09,50,NaT
72,28,2008,2008-05-09,51,NaT
72,28,2008,2008-05-12,1,NaT
72,28,2008,2008-05-12,2,NaT
72,28,2008,2008-05-12,3,NaT
72,28,2008,2008-05-12,4,NaT
72,28,2008,2008-05-12,5,NaT
72,28,2008,2008-05-12,6,NaT
72,28,2008,2008-05-12,7,NaT
72,28,2008,2008-05-12,8,NaT
72,28,2008,2008-05-12,9,NaT
72,28,2008,2008-05-12,10,NaT
72,28,2008,2008-05-12,11,NaT
72,28,2008,2008-05-12,12,NaT
72,28,2008,2008-05-12,13,NaT
72,28,2008,2008-05-12,14,NaT
72,28,2008,2008-05-12,15,NaT
72,28,2008,2008-05-12,16,NaT
72,28,2008,2008-05-12,17,NaT
72,28,2008,2008-05-12,18,NaT
72,28,2008,2008-05-12,19,NaT
72,28,2008,2008-05-12,20,NaT
72,28,2008,2008-05-12,21,NaT
72,28,2008,2008-05-12,22,NaT
72,28,2008,2008-05-12,23,NaT
72,28,2008,2008-05-12,24,NaT
72,28,2008,2008-05-12,25,NaT
72,28,2008,2008-05-12,26,NaT
72,28,2008,2008-05-12,27,NaT
72,28,2008,2008-05-12,28,NaT
72,28,2008,2008-05-12,29,NaT
72,28,2008,2008-05-12,30,NaT
72,28,2008,2008-05-12,31,NaT
72,28,2008,2008-05-12,32,NaT
72,28,2008,2008-05-12,33,NaT
72,28,2008,2008-05-12,34,NaT
72,28,2008,2008-05-12,35,NaT
72,28,2008,2008-05-12,36,NaT
72,28,2008,2008-05-12,37,NaT
72,28,2008,2008-05-12,38,NaT
72,28,2008,2008-05-12,39,NaT
72,28,2008,2008-05-12,40,NaT
72,28,2008,2008-05-12,41,NaT
72,28,2008,2008-05-12,42,NaT
72,28,2008,2008-05-12,43,NaT
72,28,2008,2008-05-12,44,NaT
72,28,2008,2008-05-12,45,NaT
72,28,2008,2008-05-12,46,NaT
72,28,2008,2008-05-12,47,NaT
72,28,2008,2008-05-12,48,NaT
72,28,2008,2008-05-12,49,NaT
72,28,2008,2008-05-12,50,NaT
72,28,2008,2008-05-12,51,NaT
72,28,2008,2008-05-16,1,NaT
72,28,2008,2008-05-16,2,NaT
72,28,2008,2008-05-16,3,NaT
72,28,2008,2008-05-16,4,NaT
72,28,2008,2008-05-16,5,NaT
72,28,2008,2008-05-16,6,NaT
72,28,2008,2008-05-16,7,NaT
72,28,2008,2008-05-16,8,NaT
72,28,2008,2008-05-16,9,NaT
72,28,2008,2008-05-16,10,NaT
72,28,2008,2008-05-16,11,NaT
72,28,2008,2008-05-16,12,NaT
72,28,2008,2008-05-16,13,NaT
72,28,2008,2008-05-16,14,NaT
72,28,2008,2008-05-16,15,NaT
72,28,2008,2008-05-16,16,NaT
72,28,2008,2008-05-16,17,NaT
72,28,2008,2008-05-16,18,NaT
72,28,2008,2008-05-16,19,NaT
72,28,2008,2008-05-16,20,NaT
72,28,2008,2008-05-16,21,NaT
72,28,2008,2008-05-16,22,NaT
72,28,2008,2008-05-16,23,NaT
72,28,2008,2008-05-16,24,NaT
72,28,2008,2008-05-16,25,NaT
72,28,2008,2008-05-16,26,NaT
72,28,2008,2008-05-16,27,NaT
72,28,2008,2008-05-16,28,NaT
72,28,2008,2008-05-16,29,NaT
72,28,2008,2008-05-16,30,NaT
72,28,2008,2008-05-16,31,NaT
72,28,2008,2008-05-16,32,NaT
72,28,2008,2008-05-16,33,NaT
72,28,2008,2008-05-16,34,NaT
72,28,2008,2008-05-16,35,NaT
72,28,2008,2008-05-16,36,NaT
72,28,2008,2008-05-16,37,NaT
72,28,2008,2008-05-16,38,NaT
72,28,2008,2008-05-16,39,NaT
72,28,2008,2008-05-16,40,NaT
72,28,2008,2008-05-16,41,NaT
72,28,2008,2008-05-16,42,NaT
72,28,2008,2008-05-16,43,NaT
72,28,2008,2008-05-16,44,NaT
72,28,2008,2008-05-16,45,NaT
72,28,2008,2008-05-16,46,NaT
72,28,2008,2008-05-16,47,NaT
72,28,2008,2008-05-16,48,NaT
72,28,2008,2008-05-16,49,NaT
72,28,2008,2008-05-16,50,NaT
72,28,2008,2008-05-16,51,NaT
72,28,2008,2008-05-19,1,NaT
72,28,2008,2008-05-19,2,NaT
72,28,2008,2008-05-19,3,NaT
72,28,2008,2008-05-19,4,NaT
72,28,2008,2008-05-19,5,NaT
72,28,2008,2008-05-19,6,NaT
72,28,2008,2008-05-19,7,NaT
72,28,2008,2008-05-19,8,NaT
72,28,2008,2008-05-19,9,NaT
72,28,2008,2008-05-19,10,NaT
72,28,2008,2008-05-19,11,NaT
72,28,2008,2008-05-19,12,NaT
72,28,2008,2008-05-19,13,NaT
72,28,2008,2008-05-19,14,NaT
72,28,2008,2008-05-19,15,NaT
72,28,2008,2008-05-19,16,NaT
72,28,2008,2008-05-19,17,NaT
72,28,2008,2008-05-19,18,NaT
72,28,2008,2008-05-19,19,NaT
72,28,2008,2008-05-19,20,NaT
72,28,2008,2008-05-19,21,NaT
72,28,2008,2008-05-19,22,NaT
72,28,2008,2008-05-19,23,NaT
72,28,2008,2008-05-19,24,NaT
72,28,2008,2008-05-19,25,NaT
72,28,2008,2008-05-19,26,NaT
72,28,2008,2008-05-19,27,NaT
72,28,2008,2008-05-19,28,NaT
72,28,2008,2008-05-19,29,NaT
72,28,2008,2008-05-19,30,NaT
72,28,2008,2008-05-19,31,NaT
72,28,2008,2008-05-19,32,NaT
72,28,2008,2008-05-19,33,NaT
72,28,2008,2008-05-19,34,NaT
72,28,2008,2008-05-19,35,NaT
72,28,2008,2008-05-19,36,NaT
72,28,2008,2008-05-19,37,NaT
72,28,2008,2008-05-19,38,NaT
72,28,2008,2008-05-19,39,NaT
72,28,2008,2008-05-19,40,NaT
72,28,2008,2008-05-19,41,NaT
72,28,2008,2008-05-19,42,NaT
72,28,2008,2008-05-19,43,NaT
72,28,2008,2008-05-19,44,NaT
72,28,2008,2008-05-19,45,NaT
72,28,2008,2008-05-19,46,NaT
72,28,2008,2008-05-19,47,NaT
72,28,2008,2008-05-19,48,NaT
72,28,2008,2008-05-19,49,NaT
72,28,2008,2008-05-19,50,NaT
72,28,2008,2008-05-19,51,NaT
72,28,2008,2008-05-23,1,NaT
72,28,2008,2008-05-23,2,NaT
72,28,2008,2008-05-23,3,NaT
72,28,2008,2008-05-23,4,NaT
72,28,2008,2008-05-23,5,NaT
72,28,2008,2008-05-23,6,NaT
72,28,2008,2008-05-23,7,NaT
72,28,2008,2008-05-23,8,NaT
72,28,2008,2008-05-23,9,NaT
72,28,2008,2008-05-23,10,NaT
72,28,2008,2008-05-23,11,NaT
72,28,2008,2008-05-23,12,NaT
72,28,2008,2008-05-23,13,NaT
72,28,2008,2008-05-23,14,NaT
72,28,2008,2008-05-23,15,07-Jun-2008
72,28,2008,2008-05-23,16,NaT
72,28,2008,2008-05-23,17,07-Jun-2008
72,28,2008,2008-05-23,18,NaT
72,28,2008,2008-05-23,19,NaT
72,28,2008,2008-05-23,20,NaT
72,28,2008,2008-05-23,21,07-Jun-2008
72,28,2008,2008-05-23,22,NaT
72,28,2008,2008-05-23,23,NaT
72,28,2008,2008-05-23,24,NaT
72,28,2008,2008-05-23,25,NaT
72,28,2008,2008-05-23,26,NaT
72,28,2008,2008-05-23,27,NaT
72,28,2008,2008-05-23,28,NaT
72,28,2008,2008-05-23,29,NaT
72,28,2008,2008-05-23,30,NaT
72,28,2008,2008-05-23,31,NaT
72,28,2008,2008-05-23,32,NaT
72,28,2008,2008-05-23,33,NaT
72,28,2008,2008-05-23,34,NaT
72,28,2008,2008-05-23,35,NaT
72,28,2008,2008-05-23,36,NaT
72,28,2008,2008-05-23,37,NaT
72,28,2008,2008-05-23,38,NaT
72,28,2008,2008-05-23,39,NaT
72,28,2008,2008-05-23,40,NaT
72,28,2008,2008-05-23,41,NaT
72,28,2008,2008-05-23,42,NaT
72,28,2008,2008-05-23,43,NaT
72,28,2008,2008-05-23,44,NaT
72,28,2008,2008-05-23,45,NaT
72,28,2008,2008-05-23,46,NaT
72,28,2008,2008-05-23,47,NaT
72,28,2008,2008-05-23,48,NaT
72,28,2008,2008-05-23,49,NaT
72,28,2008,2008-05-23,50,NaT
72,28,2008,2008-05-23,51,NaT
72,28,2008,2008-05-26,1,NaT
72,28,2008,2008-05-26,2,NaT
72,28,2008,2008-05-26,3,NaT
72,28,2008,2008-05-26,4,09-Jun-2008
72,28,2008,2008-05-26,5,NaT
72,28,2008,2008-05-26,6,NaT
72,28,2008,2008-05-26,7,NaT
72,28,2008,2008-05-26,8,10-Jun-2008
72,28,2008,2008-05-26,9,NaT
72,28,2008,2008-05-26,10,NaT
72,28,2008,2008-05-26,11,NaT
72,28,2008,2008-05-26,12,NaT
72,28,2008,2008-05-26,13,NaT
72,28,2008,2008-05-26,14,NaT
72,28,2008,2008-05-26,15,10-Jun-2008
72,28,2008,2008-05-26,16,NaT
72,28,2008,2008-05-26,17,NaT
72,28,2008,2008-05-26,18,NaT
72,28,2008,2008-05-26,19,NaT
72,28,2008,2008-05-26,20,NaT
72,28,2008,2008-05-26,21,NaT
72,28,2008,2008-05-26,22,NaT
72,28,2008,2008-05-26,23,08-Jun-2008
72,28,2008,2008-05-26,24,NaT
72,28,2008,2008-05-26,25,NaT
72,28,2008,2008-05-26,26,NaT
72,28,2008,2008-05-26,27,NaT
72,28,2008,2008-05-26,28,NaT
72,28,2008,2008-05-26,29,NaT
72,28,2008,2008-05-26,30,NaT
72,28,2008,2008-05-26,31,10-Jun-2008
72,28,2008,2008-05-26,32,10-Jun-2008
72,28,2008,2008-05-26,33,NaT
72,28,2008,2008-05-26,34,NaT
72,28,2008,2008-05-26,35,NaT
72,28,2008,2008-05-26,36,NaT
72,28,2008,2008-05-26,37,NaT
72,28,2008,2008-05-26,38,NaT
72,28,2008,2008-05-26,39,NaT
72,28,2008,2008-05-26,40,NaT
72,28,2008,2008-05-26,41,NaT
72,28,2008,2008-05-26,42,NaT
72,28,2008,2008-05-26,43,NaT
72,28,2008,2008-05-26,44,NaT
72,28,2008,2008-05-26,45,NaT
72,28,2008,2008-05-26,46,NaT
72,28,2008,2008-05-26,47,07-Jun-2008
72,28,2008,2008-05-26,48,NaT
72,28,2008,2008-05-26,49,NaT
72,28,2008,2008-05-26,50,10-Jun-2008
72,28,2008,2008-05-26,51,NaT
72,28,2008,2008-05-30,1,09-Jun-2008
72,28,2008,2008-05-30,2,11-Jun-2008
72,28,2008,2008-05-30,3,NaT
72,28,2008,2008-05-30,4,NaT
72,28,2008,2008-05-30,5,11-Jun-2008
72,28,2008,2008-05-30,6,09-Jun-2008
72,28,2008,2008-05-30,7,NaT
72,28,2008,2008-05-30,8,NaT
72,28,2008,2008-05-30,9,NaT
72,28,2008,2008-05-30,10,08-Jun-2008
72,28,2008,2008-05-30,11,08-Jun-2008
72,28,2008,2008-05-30,12,NaT
72,28,2008,2008-05-30,13,08-Jun-2008
72,28,2008,2008-05-30,14,08-Jun-2008
72,28,2008,2008-05-30,15,NaT
72,28,2008,2008-05-30,16,08-Jun-2008
72,28,2008,2008-05-30,17,11-Jun-2008
72,28,2008,2008-05-30,18,08-Jun-2008
72,28,2008,2008-05-30,19,NaT
72,28,2008,2008-05-30,20,NaT
72,28,2008,2008-05-30,21,NaT
72,28,2008,2008-05-30,22,NaT
72,28,2008,2008-05-30,23,NaT
72,28,2008,2008-05-30,24,NaT
72,28,2008,2008-05-30,25,10-Jun-2008
72,28,2008,2008-05-30,26,NaT
72,28,2008,2008-05-30,27,08-Jun-2008
72,28,2008,2008-05-30,28,09-Jun-2008
72,28,2008,2008-05-30,29,09-Jun-2008
72,28,2008,2008-05-30,30,10-Jun-2008
72,28,2008,2008-05-30,31,08-Jun-2008
72,28,2008,2008-05-30,32,09-Jun-2008
72,28,2008,2008-05-30,33,11-Jun-2008
72,28,2008,2008-05-30,34,08-Jun-2008
72,28,2008,2008-05-30,35,08-Jun-2008
72,28,2008,2008-05-30,36,11-Jun-2008
72,28,2008,2008-05-30,37,NaT
72,28,2008,2008-05-30,38,11-Jun-2008
72,28,2008,2008-05-30,39,NaT
72,28,2008,2008-05-30,40,10-Jun-2008
72,28,2008,2008-05-30,41,NaT
72,28,2008,2008-05-30,42,NaT
72,28,2008,2008-05-30,43,NaT
72,28,2008,2008-05-30,44,08-Jun-2008
72,28,2008,2008-05-30,45,10-Jun-2008
72,28,2008,2008-05-30,46,NaT
72,28,2008,2008-05-30,47,NaT
72,28,2008,2008-05-30,48,NaT
72,28,2008,2008-05-30,49,11-Jun-2008
72,28,2008,2008-05-30,50,09-Jun-2008
72,28,2008,2008-05-30,51,10-Jun-2008
72,28,2008,2008-06-02,1,NaT
72,28,2008,2008-06-02,2,NaT
72,28,2008,2008-06-02,3,NaT
72,28,2008,2008-06-02,4,NaT
72,28,2008,2008-06-02,5,NaT
72,28,2008,2008-06-02,6,NaT
72,28,2008,2008-06-02,7,NaT
72,28,2008,2008-06-02,8,NaT
72,28,2008,2008-06-02,9,13-Jun-2008
72,28,2008,2008-06-02,10,NaT
72,28,2008,2008-06-02,11,11-Jun-2008
72,28,2008,2008-06-02,12,11-Jun-2008
72,28,2008,2008-06-02,13,NaT
72,28,2008,2008-06-02,14,NaT
72,28,2008,2008-06-02,15,NaT
72,28,2008,2008-06-02,16,NaT
72,28,2008,2008-06-02,17,NaT
72,28,2008,2008-06-02,18,NaT
72,28,2008,2008-06-02,19,NaT
72,28,2008,2008-06-02,20,NaT
72,28,2008,2008-06-02,21,NaT
72,28,2008,2008-06-02,22,NaT
72,28,2008,2008-06-02,23,11-Jun-2008
72,28,2008,2008-06-02,24,NaT
72,28,2008,2008-06-02,25,NaT
72,28,2008,2008-06-02,26,NaT
72,28,2008,2008-06-02,27,NaT
72,28,2008,2008-06-02,28,NaT
72,28,2008,2008-06-02,29,NaT
72,28,2008,2008-06-02,30,NaT
72,28,2008,2008-06-02,31,NaT
72,28,2008,2008-06-02,32,NaT
72,28,2008,2008-06-02,33,NaT
72,28,2008,2008-06-02,34,NaT
72,28,2008,2008-06-02,35,16-Jun-2008
72,28,2008,2008-06-02,36,11-Jun-2008
72,28,2008,2008-06-02,37,NaT
72,28,2008,2008-06-02,38,NaT
72,28,2008,2008-06-02,39,NaT
72,28,2008,2008-06-02,40,11-Jun-2008
72,28,2008,2008-06-02,41,NaT
72,28,2008,2008-06-02,42,15-Jun-2008
72,28,2008,2008-06-02,43,NaT
72,28,2008,2008-06-02,44,NaT
72,28,2008,2008-06-02,45,15-Jun-2008
72,28,2008,2008-06-02,46,NaT
72,28,2008,2008-06-02,47,NaT
72,28,2008,2008-06-02,48,NaT
72,28,2008,2008-06-02,49,NaT
72,28,2008,2008-06-02,50,NaT
72,28,2008,2008-06-02,51,NaT
72,28,2008,2008-06-06,1,NaT
72,28,2008,2008-06-06,2,NaT
72,28,2008,2008-06-06,3,NaT
72,28,2008,2008-06-06,4,NaT
72,28,2008,2008-06-06,5,NaT
72,28,2008,2008-06-06,6,NaT
72,28,2008,2008-06-06,7,NaT
72,28,2008,2008-06-06,8,NaT
72,28,2008,2008-06-06,9,NaT
72,28,2008,2008-06-06,10,NaT
72,28,2008,2008-06-06,11,NaT
72,28,2008,2008-06-06,12,NaT
72,28,2008,2008-06-06,13,NaT
72,28,2008,2008-06-06,14,NaT
72,28,2008,2008-06-06,15,NaT
72,28,2008,2008-06-06,16,NaT
72,28,2008,2008-06-06,17,NaT
72,28,2008,2008-06-06,18,NaT
72,28,2008,2008-06-06,19,NaT
72,28,2008,2008-06-06,20,NaT
72,28,2008,2008-06-06,21,NaT
72,28,2008,2008-06-06,22,NaT
72,28,2008,2008-06-06,23,NaT
72,28,2008,2008-06-06,24,NaT
72,28,2008,2008-06-06,25,NaT
72,28,2008,2008-06-06,26,NaT
72,28,2008,2008-06-06,27,NaT
72,28,2008,2008-06-06,28,NaT
72,28,2008,2008-06-06,29,NaT
72,28,2008,2008-06-06,30,NaT
72,28,2008,2008-06-06,31,NaT
72,28,2008,2008-06-06,32,NaT
72,28,2008,2008-06-06,33,NaT
72,28,2008,2008-06-06,34,NaT
72,28,2008,2008-06-06,35,NaT
72,28,2008,2008-06-06,36,NaT
72,28,2008,2008-06-06,37,NaT
72,28,2008,2008-06-06,38,11-Jun-2008
72,28,2008,2008-06-06,39,NaT
72,28,2008,2008-06-06,40,NaT
72,28,2008,2008-06-06,41,NaT
72,28,2008,2008-06-06,42,NaT
72,28,2008,2008-06-06,43,NaT
72,28,2008,2008-06-06,44,NaT
72,28,2008,2008-06-06,45,NaT
72,28,2008,2008-06-06,46,NaT
72,28,2008,2008-06-06,47,NaT
72,28,2008,2008-06-06,48,NaT
72,28,2008,2008-06-06,49,NaT
72,28,2008,2008-06-06,50,NaT
72,28,2008,2008-06-06,51,NaT
72,28,2009,2009-05-02,1,NaT
72,28,2009,2009-05-02,2,NaT
72,28,2009,2009-05-02,3,NaT
