lon,lat,year,init_date,member,onset
72,32,2015,2015-05-16,10,NaT
72,32,2015,2015-05-16,11,NaT
72,32,2015,2015-05-20,1,NaT
72,32,2015,2015-05-20,2,NaT
72,32,2015,2015-05-20,3,NaT
72,32,2015,2015-05-20,4,NaT
72,32,2015,2015-05-20,5,NaT
72,32,2015,2015-05-20,6,NaT
72,32,2015,2015-05-20,7,NaT
72,32,2015,2015-05-20,8,NaT
72,32,2015,2015-05-20,9,NaT
72,32,2015,2015-05-20,10,NaT
72,32,2015,2015-05-20,11,NaT
72,32,2015,2015-05-23,1,NaT
72,32,2015,2015-05-23,2,NaT
72,32,2015,2015-05-23,3,NaT
72,32,2015,2015-05-23,4,NaT
72,32,2015,2015-05-23,5,NaT
72,32,2015,2015-05-23,6,NaT
72,32,2015,2015-05-23,7,NaT
72,32,2015,2015-05-23,8,NaT
72,32,2015,2015-05-23,9,NaT
72,32,2015,2015-05-23,10,NaT
72,32,2015,2015-05-23,11,NaT
72,32,2015,2015-05-27,1,NaT
72,32,2015,2015-05-27,2,NaT
72,32,2015,2015-05-27,3,NaT
72,32,2015,2015-05-27,4,NaT
72,32,2015,2015-05-27,5,NaT
72,32,2015,2015-05-27,6,NaT
72,32,2015,2015-05-27,7,NaT
72,32,2015,2015-05-27,8,NaT
72,32,2015,2015-05-27,9,NaT
72,32,2015,2015-05-27,10,NaT
72,32,2015,2015-05-27,11,NaT
72,32,2015,2015-05-30,1,NaT
72,32,2015,2015-05-30,2,NaT
72,32,2015,2015-05-30,3,NaT
72,32,2015,2015-05-30,4,NaT
72,32,2015,2015-05-30,5,NaT
72,32,2015,2015-05-30,6,NaT
72,32,2015,2015-05-30,7,NaT
72,32,2015,2015-05-30,8,NaT
72,32,2015,2015-05-30,9,NaT
72,32,2015,2015-05-30,10,NaT
72,32,2015,2015-05-30,11,NaT
72,32,2015,2015-06-03,1,NaT
72,32,2015,2015-06-03,2,NaT
72,32,2015,2015-06-03,3,NaT
72,32,2015,2015-06-03,4,NaT
72,32,2015,2015-06-03,5,NaT
72,32,2015,2015-06-03,6,NaT
72,32,2015,2015-06-03,7,NaT
72,32,2015,2015-06-03,8,NaT
72,32,2015,2015-06-03,9,NaT
72,32,2015,2015-06-03,10,NaT
72,32,2015,2015-06-03,11,NaT
72,32,2015,2015-06-06,1,NaT
72,32,2015,2015-06-06,2,21-Jun-2015
72,32,2015,2015-06-06,3,NaT
72,32,2015,2015-06-06,4,16-Jun-2015
72,32,2015,2015-06-06,5,NaT
72,32,2015,2015-06-06,6,18-Jun-2015
72,32,2015,2015-06-06,7,NaT
72,32,2015,2015-06-06,8,NaT
72,32,2015,2015-06-06,9,21-Jun-2015
72,32,2015,2015-06-06,10,NaT
72,32,2015,2015-06-06,11,NaT
72,32,2015,2015-06-10,1,NaT
72,32,2015,2015-06-10,2,19-Jun-2015
72,32,2015,2015-06-10,3,NaT
72,32,2015,2015-06-10,4,NaT
72,32,2015,2015-06-10,5,NaT
72,32,2015,2015-06-10,6,19-Jun-2015
72,32,2015,2015-06-10,7,NaT
72,32,2015,2015-06-10,8,20-Jun-2015
72,32,2015,2015-06-10,9,20-Jun-2015
72,32,2015,2015-06-10,10,20-Jun-2015
72,32,2015,2015-06-10,11,NaT
72,32,2015,2015-06-13,1,21-Jun-2015
72,32,2015,2015-06-13,2,NaT
72,32,2015,2015-06-13,3,NaT
72,32,2015,2015-06-13,4,21-Jun-2015
72,32,2015,2015-06-13,5,NaT
72,32,2015,2015-06-13,6,NaT
72,32,2015,2015-06-13,7,28-Jun-2015
72,32,2015,2015-06-13,8,NaT
72,32,2015,2015-06-13,9,NaT
72,32,2015,2015-06-13,10,NaT
72,32,2015,2015-06-13,11,NaT
72,32,2015,2015-06-17,1,NaT
72,32,2015,2015-06-17,2,23-Jun-2015
72,32,2015,2015-06-17,3,21-Jun-2015
72,32,2015,2015-06-17,4,NaT
72,32,2015,2015-06-17,5,01-Jul-2015
72,32,2015,2015-06-17,6,21-Jun-2015
72,32,2015,2015-06-17,7,NaT
72,32,2015,2015-06-17,8,NaT
72,32,2015,2015-06-17,9,NaT
72,32,2015,2015-06-17,10,NaT
72,32,2015,2015-06-17,11,22-Jun-2015
72,32,2015,2015-06-20,1,21-Jun-2015
72,32,2015,2015-06-20,2,21-Jun-2015
72,32,2015,2015-06-20,3,NaT
72,32,2015,2015-06-20,4,21-Jun-2015
72,32,2015,2015-06-20,5,01-Jul-2015
72,32,2015,2015-06-20,6,21-Jun-2015
72,32,2015,2015-06-20,7,NaT
72,32,2015,2015-06-20,8,21-Jun-2015
72,32,2015,2015-06-20,9,22-Jun-2015
72,32,2015,2015-06-20,10,05-Jul-2015
72,32,2015,2015-06-20,11,NaT
72,32,2015,2015-06-24,1,05-Jul-2015
72,32,2015,2015-06-24,2,04-Jul-2015
72,32,2015,2015-06-24,3,30-Jun-2015
72,32,2015,2015-06-24,4,04-Jul-2015
72,32,2015,2015-06-24,5,NaT
72,32,2015,2015-06-24,6,05-Jul-2015
72,32,2015,2015-06-24,7,04-Jul-2015
72,32,2015,2015-06-24,8,02-Jul-2015
72,32,2015,2015-06-24,9,NaT
72,32,2015,2015-06-24,10,NaT
72,32,2015,2015-06-24,11,02-Jul-2015
72,32,2015,2015-06-27,1,06-Jul-2015
72,32,2015,2015-06-27,2,06-Jul-2015
72,32,2015,2015-06-27,3,02-Jul-2015
72,32,2015,2015-06-27,4,11-Jul-2015
72,32,2015,2015-06-27,5,06-Jul-2015
72,32,2015,2015-06-27,6,NaT
72,32,2015,2015-06-27,7,06-Jul-2015
72,32,2015,2015-06-27,8,29-Jun-2015
72,32,2015,2015-06-27,9,08-Jul-2015
72,32,2015,2015-06-27,10,12-Jul-2015
72,32,2015,2015-06-27,11,NaT
72,32,2015,2015-07-01,1,06-Jul-2015
72,32,2015,2015-07-01,2,07-Jul-2015
72,32,2015,2015-07-01,3,NaT
72,32,2015,2015-07-01,4,06-Jul-2015
72,32,2015,2015-07-01,5,NaT
72,32,2015,2015-07-01,6,06-Jul-2015
72,32,2015,2015-07-01,7,06-Jul-2015
72,32,2015,2015-07-01,8,06-Jul-2015
72,32,2015,2015-07-01,9,08-Jul-2015
72,32,2015,2015-07-01,10,NaT
72,32,2015,2015-07-01,11,NaT
72,32,2015,2015-07-04,1,06-Jul-2015
72,32,2015,2015-07-04,2,06-Jul-2015
72,32,2015,2015-07-04,3,05-Jul-2015
72,32,2015,2015-07-04,4,06-Jul-2015
72,32,2015,2015-07-04,5,05-Jul-2015
72,32,2015,2015-07-04,6,08-Jul-2015
72,32,2015,2015-07-04,7,06-Jul-2015
72,32,2015,2015-07-04,8,05-Jul-2015
72,32,2015,2015-07-04,9,06-Jul-2015
72,32,2015,2015-07-04,10,05-Jul-2015
72,32,2015,2015-07-04,11,14-Jul-2015
72,32,2015,2015-07-08,1,09-Jul-2015
72,32,2015,2015-07-08,2,09-Jul-2015
72,32,2015,2015-07-08,3,09-Jul-2015
72,32,2015,2015-07-08,4,09-Jul-2015
72,32,2015,2015-07-08,5,09-Jul-2015
72,32,2015,2015-07-08,6,09-Jul-2015
72,32,2015,2015-07-08,7,09-Jul-2015
72,32,2015,2015-07-08,8,21-Jul-2015
72,32,2015,2015-07-08,9,14-Jul-2015
72,32,2015,2015-07-08,10,09-Jul-2015
72,32,2015,2015-07-08,11,09-Jul-2015
72,32,2015,2015-07-11,1,16-Jul-2015
72,32,2015,2015-07-11,2,15-Jul-2015
72,32,2015,2015-07-11,3,17-Jul-2015
72,32,2015,2015-07-11,4,16-Jul-2015
72,32,2015,2015-07-11,5,16-Jul-2015
72,32,2015,2015-07-11,6,15-Jul-2015
72,32,2015,2015-07-11,7,16-Jul-2015
72,32,2015,2015-07-11,8,16-Jul-2015
72,32,2015,2015-07-11,9,16-Jul-2015
72,32,2015,2015-07-11,10,15-Jul-2015
72,32,2015,2015-07-11,11,16-Jul-2015
72,32,2015,2015-07-15,1,16-Jul-2015
72,32,2015,2015-07-15,2,16-Jul-2015
72,32,2015,2015-07-15,3,16-Jul-2015
72,32,2015,2015-07-15,4,16-Jul-2015
72,32,2015,2015-07-15,5,16-Jul-2015
72,32,2015,2015-07-15,6,16-Jul-2015
72,32,2015,2015-07-15,7,16-Jul-2015
72,32,2015,2015-07-15,8,16-Jul-2015
72,32,2015,2015-07-15,9,16-Jul-2015
72,32,2015,2015-07-15,10,16-Jul-2015
72,32,2015,2015-07-15,11,16-Jul-2015
72,32,2015,2015-07-18,1,19-Jul-2015
72,32,2015,2015-07-18,2,19-Jul-2015
72,32,2015,2015-07-18,3,21-Jul-2015
72,32,2015,2015-07-18,4,23-Jul-2015
72,32,2015,2015-07-18,5,19-Jul-2015
72,32,2015,2015-07-18,6,19-Jul-2015
72,32,2015,2015-07-18,7,19-Jul-2015
72,32,2015,2015-07-18,8,19-Jul-2015
72,32,2015,2015-07-18,9,19-Jul-2015
72,32,2015,2015-07-18,10,24-Jul-2015
72,32,2015,2015-07-18,11,21-Jul-2015
72,32,2015,2015-07-22,1,23-Jul-2015
72,32,2015,2015-07-22,2,23-Jul-2015
72,32,2015,2015-07-22,3,23-Jul-2015
72,32,2015,2015-07-22,4,23-Jul-2015
72,32,2015,2015-07-22,5,23-Jul-2015
72,32,2015,2015-07-22,6,23-Jul-2015
72,32,2015,2015-07-22,7,23-Jul-2015
72,32,2015,2015-07-22,8,23-Jul-2015
72,32,2015,2015-07-22,9,23-Jul-2015
72,32,2015,2015-07-22,10,23-Jul-2015
72,32,2015,2015-07-22,11,23-Jul-2015
72,32,2015,2015-07-25,1,26-Jul-2015
72,32,2015,2015-07-25,2,26-Jul-2015
72,32,2015,2015-07-25,3,26-Jul-2015
72,32,2015,2015-07-25,4,26-Jul-2015
72,32,2015,2015-07-25,5,26-Jul-2015
72,32,2015,2015-07-25,6,26-Jul-2015
72,32,2015,2015-07-25,7,26-Jul-2015
72,32,2015,2015-07-25,8,26-Jul-2015
72,32,2015,2015-07-25,9,26-Jul-2015
72,32,2015,2015-07-25,10,26-Jul-2015
72,32,2015,2015-07-25,11,26-Jul-2015
72,32,2015,2015-07-29,1,30-Jul-2015
72,32,2015,2015-07-29,2,30-Jul-2015
72,32,2015,2015-07-29,3,30-Jul-2015
72,32,2015,2015-07-29,4,30-Jul-2015
72,32,2015,2015-07-29,5,30-Jul-2015
72,32,2015,2015-07-29,6,30-Jul-2015
72,32,2015,2015-07-29,7,30-Jul-2015
72,32,2015,2015-07-29,8,30-Jul-2015
72,32,2015,2015-07-29,9,30-Jul-2015
72,32,2015,2015-07-29,10,30-Jul-2015
72,32,2015,2015-07-29,11,30-Jul-2015
72,32,2016,2016-05-02,1,NaT
72,32,2016,2016-05-02,2,NaT
72,32,2016,2016-05-02,3,NaT
72,32,2016,2016-05-02,4,NaT
72,32,2016,2016-05-02,5,NaT
72,32,2016,2016-05-02,6,NaT
72,32,2016,2016-05-02,7,NaT
72,32,2016,2016-05-02,8,NaT
72,32,2016,2016-05-02,9,NaT
72,32,2016,2016-05-02,10,NaT
72,32,2016,2016-05-02,11,NaT
72,32,2016,2016-05-06,1,NaT
72,32,2016,2016-05-06,2,NaT
72,32,2016,2016-05-06,3,NaT
72,32,2016,2016-05-06,4,NaT
72,32,2016,2016-05-06,5,NaT
72,32,2016,2016-05-06,6,NaT
72,32,2016,2016-05-06,7,NaT
72,32,2016,2016-05-06,8,NaT
72,32,2016,2016-05-06,9,NaT
72,32,2016,2016-05-06,10,NaT
72,32,2016,2016-05-06,11,NaT
72,32,2016,2016-05-09,1,NaT
72,32,2016,2016-05-09,2,NaT
72,32,2016,2016-05-09,3,NaT
72,32,2016,2016-05-09,4,NaT
72,32,2016,2016-05-09,5,NaT
72,32,2016,2016-05-09,6,NaT
72,32,2016,2016-05-09,7,NaT
72,32,2016,2016-05-09,8,NaT
72,32,2016,2016-05-09,9,NaT
72,32,2016,2016-05-09,10,NaT
72,32,2016,2016-05-09,11,NaT
72,32,2016,2016-05-13,1,NaT
72,32,2016,2016-05-13,2,NaT
72,32,2016,2016-05-13,3,NaT
72,32,2016,2016-05-13,4,NaT
72,32,2016,2016-05-13,5,NaT
72,32,2016,2016-05-13,6,NaT
72,32,2016,2016-05-13,7,NaT
72,32,2016,2016-05-13,8,NaT
72,32,2016,2016-05-13,9,NaT
72,32,2016,2016-05-13,10,NaT
72,32,2016,2016-05-13,11,NaT
72,32,2016,2016-05-16,1,NaT
72,32,2016,2016-05-16,2,NaT
72,32,2016,2016-05-16,3,NaT
72,32,2016,2016-05-16,4,NaT
72,32,2016,2016-05-16,5,NaT
72,32,2016,2016-05-16,6,NaT
72,32,2016,2016-05-16,7,NaT
72,32,2016,2016-05-16,8,NaT
72,32,2016,2016-05-16,9,NaT
72,32,2016,2016-05-16,10,NaT
72,32,2016,2016-05-16,11,NaT
72,32,2016,2016-05-20,1,NaT
72,32,2016,2016-05-20,2,NaT
72,32,2016,2016-05-20,3,NaT
72,32,2016,2016-05-20,4,NaT
72,32,2016,2016-05-20,5,04-Jun-2016
72,32,2016,2016-05-20,6,NaT
72,32,2016,2016-05-20,7,NaT
72,32,2016,2016-05-20,8,NaT
72,32,2016,2016-05-20,9,NaT
72,32,2016,2016-05-20,10,NaT
72,32,2016,2016-05-20,11,NaT
72,32,2016,2016-05-23,1,NaT
72,32,2016,2016-05-23,2,NaT
72,32,2016,2016-05-23,3,NaT
72,32,2016,2016-05-23,4,NaT
72,32,2016,2016-05-23,5,NaT
72,32,2016,2016-05-23,6,NaT
72,32,2016,2016-05-23,7,NaT
72,32,2016,2016-05-23,8,NaT
72,32,2016,2016-05-23,9,NaT
72,32,2016,2016-05-23,10,NaT
72,32,2016,2016-05-23,11,NaT
72,32,2016,2016-05-27,1,NaT
72,32,2016,2016-05-27,2,NaT
72,32,2016,2016-05-27,3,NaT
72,32,2016,2016-05-27,4,NaT
72,32,2016,2016-05-27,5,NaT
72,32,2016,2016-05-27,6,NaT
72,32,2016,2016-05-27,7,NaT
72,32,2016,2016-05-27,8,NaT
72,32,2016,2016-05-27,9,NaT
72,32,2016,2016-05-27,10,NaT
72,32,2016,2016-05-27,11,NaT
72,32,2016,2016-05-30,1,NaT
72,32,2016,2016-05-30,2,NaT
72,32,2016,2016-05-30,3,NaT
72,32,2016,2016-05-30,4,NaT
72,32,2016,2016-05-30,5,12-Jun-2016
72,32,2016,2016-05-30,6,NaT
72,32,2016,2016-05-30,7,NaT
72,32,2016,2016-05-30,8,NaT
72,32,2016,2016-05-30,9,NaT
72,32,2016,2016-05-30,10,12-Jun-2016
72,32,2016,2016-05-30,11,NaT
72,32,2016,2016-06-03,1,NaT
72,32,2016,2016-06-03,2,NaT
72,32,2016,2016-06-03,3,NaT
72,32,2016,2016-06-03,4,NaT
72,32,2016,2016-06-03,5,NaT
72,32,2016,2016-06-03,6,NaT
72,32,2016,2016-06-03,7,NaT
72,32,2016,2016-06-03,8,NaT
72,32,2016,2016-06-03,9,NaT
72,32,2016,2016-06-03,10,NaT
72,32,2016,2016-06-03,11,NaT
72,32,2016,2016-06-06,1,NaT
72,32,2016,2016-06-06,2,NaT
72,32,2016,2016-06-06,3,NaT
72,32,2016,2016-06-06,4,NaT
72,32,2016,2016-06-06,5,NaT
72,32,2016,2016-06-06,6,19-Jun-2016
72,32,2016,2016-06-06,7,NaT
72,32,2016,2016-06-06,8,NaT
72,32,2016,2016-06-06,9,NaT
72,32,2016,2016-06-06,10,19-Jun-2016
72,32,2016,2016-06-06,11,17-Jun-2016
72,32,2016,2016-06-10,1,NaT
72,32,2016,2016-06-10,2,NaT
72,32,2016,2016-06-10,3,NaT
72,32,2016,2016-06-10,4,NaT
72,32,2016,2016-06-10,5,NaT
72,32,2016,2016-06-10,6,NaT
72,32,2016,2016-06-10,7,19-Jun-2016
72,32,2016,2016-06-10,8,NaT
72,32,2016,2016-06-10,9,17-Jun-2016
72,32,2016,2016-06-10,10,NaT
72,32,2016,2016-06-10,11,NaT
72,32,2016,2016-06-13,1,NaT
72,32,2016,2016-06-13,2,25-Jun-2016
72,32,2016,2016-06-13,3,23-Jun-2016
72,32,2016,2016-06-13,4,26-Jun-2016
72,32,2016,2016-06-13,5,24-Jun-2016
72,32,2016,2016-06-13,6,NaT
72,32,2016,2016-06-13,7,NaT
72,32,2016,2016-06-13,8,26-Jun-2016
72,32,2016,2016-06-13,9,25-Jun-2016
72,32,2016,2016-06-13,10,NaT
72,32,2016,2016-06-13,11,NaT
72,32,2016,2016-06-17,1,01-Jul-2016
72,32,2016,2016-06-17,2,NaT
72,32,2016,2016-06-17,3,22-Jun-2016
72,32,2016,2016-06-17,4,20-Jun-2016
72,32,2016,2016-06-17,5,NaT
72,32,2016,2016-06-17,6,NaT
72,32,2016,2016-06-17,7,26-Jun-2016
72,32,2016,2016-06-17,8,28-Jun-2016
72,32,2016,2016-06-17,9,28-Jun-2016
72,32,2016,2016-06-17,10,28-Jun-2016
72,32,2016,2016-06-17,11,NaT
72,32,2016,2016-06-20,1,29-Jun-2016
72,32,2016,2016-06-20,2,NaT
72,32,2016,2016-06-20,3,28-Jun-2016
72,32,2016,2016-06-20,4,21-Jun-2016
72,32,2016,2016-06-20,5,27-Jun-2016
72,32,2016,2016-06-20,6,21-Jun-2016
72,32,2016,2016-06-20,7,04-Jul-2016
72,32,2016,2016-06-20,8,NaT
72,32,2016,2016-06-20,9,30-Jun-2016
72,32,2016,2016-06-20,10,29-Jun-2016
72,32,2016,2016-06-20,11,01-Jul-2016
72,32,2016,2016-06-24,1,29-Jun-2016
72,32,2016,2016-06-24,2,02-Jul-2016
72,32,2016,2016-06-24,3,01-Jul-2016
72,32,2016,2016-06-24,4,28-Jun-2016
72,32,2016,2016-06-24,5,25-Jun-2016
72,32,2016,2016-06-24,6,06-Jul-2016
72,32,2016,2016-06-24,7,NaT
72,32,2016,2016-06-24,8,02-Jul-2016
72,32,2016,2016-06-24,9,28-Jun-2016
72,32,2016,2016-06-24,10,29-Jun-2016
72,32,2016,2016-06-24,11,26-Jun-2016
72,32,2016,2016-06-27,1,12-Jul-2016
72,32,2016,2016-06-27,2,30-Jun-2016
72,32,2016,2016-06-27,3,28-Jun-2016
72,32,2016,2016-06-27,4,28-Jun-2016
72,32,2016,2016-06-27,5,NaT
72,32,2016,2016-06-27,6,03-Jul-2016
72,32,2016,2016-06-27,7,30-Jun-2016
72,32,2016,2016-06-27,8,29-Jun-2016
72,32,2016,2016-06-27,9,01-Jul-2016
72,32,2016,2016-06-27,10,02-Jul-2016
72,32,2016,2016-06-27,11,28-Jun-2016
72,32,2016,2016-07-01,1,02-Jul-2016
72,32,2016,2016-07-01,2,02-Jul-2016
72,32,2016,2016-07-01,3,02-Jul-2016
72,32,2016,2016-07-01,4,02-Jul-2016
72,32,2016,2016-07-01,5,02-Jul-2016
72,32,2016,2016-07-01,6,02-Jul-2016
72,32,2016,2016-07-01,7,02-Jul-2016
72,32,2016,2016-07-01,8,02-Jul-2016
72,32,2016,2016-07-01,9,06-Jul-2016
72,32,2016,2016-07-01,10,02-Jul-2016
72,32,2016,2016-07-01,11,02-Jul-2016
72,32,2016,2016-07-04,1,05-Jul-2016
72,32,2016,2016-07-04,2,05-Jul-2016
72,32,2016,2016-07-04,3,05-Jul-2016
72,32,2016,2016-07-04,4,05-Jul-2016
72,32,2016,2016-07-04,5,05-Jul-2016
72,32,2016,2016-07-04,6,05-Jul-2016
72,32,2016,2016-07-04,7,05-Jul-2016
72,32,2016,2016-07-04,8,NaT
72,32,2016,2016-07-04,9,05-Jul-2016
72,32,2016,2016-07-04,10,05-Jul-2016
72,32,2016,2016-07-04,11,07-Jul-2016
72,32,2016,2016-07-08,1,13-Jul-2016
72,32,2016,2016-07-08,2,17-Jul-2016
72,32,2016,2016-07-08,3,09-Jul-2016
72,32,2016,2016-07-08,4,13-Jul-2016
72,32,2016,2016-07-08,5,09-Jul-2016
72,32,2016,2016-07-08,6,13-Jul-2016
72,32,2016,2016-07-08,7,09-Jul-2016
72,32,2016,2016-07-08,8,09-Jul-2016
72,32,2016,2016-07-08,9,NaT
72,32,2016,2016-07-08,10,11-Jul-2016
72,32,2016,2016-07-08,11,21-Jul-2016
72,32,2016,2016-07-11,1,12-Jul-2016
72,32,2016,2016-07-11,2,13-Jul-2016
72,32,2016,2016-07-11,3,15-Jul-2016
72,32,2016,2016-07-11,4,13-Jul-2016
72,32,2016,2016-07-11,5,NaT
72,32,2016,2016-07-11,6,12-Jul-2016
72,32,2016,2016-07-11,7,12-Jul-2016
72,32,2016,2016-07-11,8,12-Jul-2016
72,32,2016,2016-07-11,9,12-Jul-2016
72,32,2016,2016-07-11,10,14-Jul-2016
72,32,2016,2016-07-11,11,12-Jul-2016
72,32,2016,2016-07-15,1,16-Jul-2016
72,32,2016,2016-07-15,2,NaT
72,32,2016,2016-07-15,3,16-Jul-2016
72,32,2016,2016-07-15,4,16-Jul-2016
72,32,2016,2016-07-15,5,16-Jul-2016
72,32,2016,2016-07-15,6,16-Jul-2016
72,32,2016,2016-07-15,7,16-Jul-2016
72,32,2016,2016-07-15,8,16-Jul-2016
72,32,2016,2016-07-15,9,16-Jul-2016
72,32,2016,2016-07-15,10,16-Jul-2016
72,32,2016,2016-07-15,11,16-Jul-2016
72,32,2016,2016-07-18,1,22-Jul-2016
72,32,2016,2016-07-18,2,31-Jul-2016
72,32,2016,2016-07-18,3,22-Jul-2016
72,32,2016,2016-07-18,4,22-Jul-2016
72,32,2016,2016-07-18,5,NaT
72,32,2016,2016-07-18,6,21-Jul-2016
72,32,2016,2016-07-18,7,29-Jul-2016
72,32,2016,2016-07-18,8,21-Jul-2016
72,32,2016,2016-07-18,9,29-Jul-2016
72,32,2016,2016-07-18,10,22-Jul-2016
72,32,2016,2016-07-18,11,22-Jul-2016
72,32,2016,2016-07-22,1,24-Jul-2016
72,32,2016,2016-07-22,2,23-Jul-2016
72,32,2016,2016-07-22,3,23-Jul-2016
72,32,2016,2016-07-22,4,04-Aug-2016
72,32,2016,2016-07-22,5,25-Jul-2016
72,32,2016,2016-07-22,6,23-Jul-2016
72,32,2016,2016-07-22,7,23-Jul-2016
72,32,2016,2016-07-22,8,24-Jul-2016
72,32,2016,2016-07-22,9,24-Jul-2016
72,32,2016,2016-07-22,10,23-Jul-2016
72,32,2016,2016-07-22,11,28-Jul-2016
72,32,2016,2016-07-25,1,26-Jul-2016
72,32,2016,2016-07-25,2,26-Jul-2016
72,32,2016,2016-07-25,3,26-Jul-2016
72,32,2016,2016-07-25,4,26-Jul-2016
72,32,2016,2016-07-25,5,26-Jul-2016
72,32,2016,2016-07-25,6,26-Jul-2016
72,32,2016,2016-07-25,7,26-Jul-2016
72,32,2016,2016-07-25,8,05-Aug-2016
72,32,2016,2016-07-25,9,26-Jul-2016
72,32,2016,2016-07-25,10,26-Jul-2016
72,32,2016,2016-07-25,11,26-Jul-2016
72,32,2016,2016-07-29,1,30-Jul-2016
72,32,2016,2016-07-29,2,31-Jul-2016
72,32,2016,2016-07-29,3,30-Jul-2016
72,32,2016,2016-07-29,4,30-Jul-2016
72,32,2016,2016-07-29,5,02-Aug-2016
72,32,2016,2016-07-29,6,06-Aug-2016
72,32,2016,2016-07-29,7,30-Jul-2016
72,32,2016,2016-07-29,8,30-Jul-2016
72,32,2016,2016-07-29,9,30-Jul-2016
72,32,2016,2016-07-29,10,30-Jul-2016
72,32,2016,2016-07-29,11,31-Jul-2016
72,32,2019,2019-05-02,1,NaT
72,32,2019,2019-05-02,2,NaT
72,32,2019,2019-05-02,3,NaT
72,32,2019,2019-05-02,4,NaT
72,32,2019,2019-05-02,5,NaT
72,32,2019,2019-05-02,6,NaT
72,32,2019,2019-05-02,7,NaT
72,32,2019,2019-05-02,8,NaT
72,32,2019,2019-05-02,9,NaT
72,32,2019,2019-05-02,10,NaT
72,32,2019,2019-05-02,11,NaT
72,32,2019,2019-05-06,1,NaT
72,32,2019,2019-05-06,2,NaT
72,32,2019,2019-05-06,3,NaT
72,32,2019,2019-05-06,4,NaT
72,32,2019,2019-05-06,5,NaT
72,32,2019,2019-05-06,6,NaT
72,32,2019,2019-05-06,7,NaT
72,32,2019,2019-05-06,8,NaT
72,32,2019,2019-05-06,9,NaT
72,32,2019,2019-05-06,10,NaT
72,32,2019,2019-05-06,11,NaT
72,32,2019,2019-05-09,1,NaT
72,32,2019,2019-05-09,2,NaT
72,32,2019,2019-05-09,3,NaT
72,32,2019,2019-05-09,4,NaT
72,32,2019,2019-05-09,5,NaT
72,32,2019,2019-05-09,6,NaT
72,32,2019,2019-05-09,7,NaT
72,32,2019,2019-05-09,8,NaT
72,32,2019,2019-05-09,9,NaT
72,32,2019,2019-05-09,10,NaT
72,32,2019,2019-05-09,11,NaT
72,32,2019,2019-05-13,1,NaT
72,32,2019,2019-05-13,2,NaT
72,32,2019,2019-05-13,3,NaT
72,32,2019,2019-05-13,4,NaT
72,32,2019,2019-05-13,5,NaT
72,32,2019,2019-05-13,6,NaT
72,32,2019,2019-05-13,7,NaT
72,32,2019,2019-05-13,8,NaT
72,32,2019,2019-05-13,9,NaT
72,32,2019,2019-05-13,10,NaT
72,32,2019,2019-05-13,11,NaT
72,32,2019,2019-05-16,1,NaT
72,32,2019,2019-05-16,2,NaT
72,32,2019,2019-05-16,3,NaT
72,32,2019,2019-05-16,4,NaT
72,32,2019,2019-05-16,5,NaT
72,32,2019,2019-05-16,6,NaT
72,32,2019,2019-05-16,7,NaT
72,32,2019,2019-05-16,8,NaT
72,32,2019,2019-05-16,9,NaT
72,32,2019,2019-05-16,10,NaT
72,32,2019,2019-05-16,11,NaT
72,32,2019,2019-05-20,1,NaT
72,32,2019,2019-05-20,2,NaT
72,32,2019,2019-05-20,3,NaT
72,32,2019,2019-05-20,4,NaT
72,32,2019,2019-05-20,5,NaT
72,32,2019,2019-05-20,6,NaT
72,32,2019,2019-05-20,7,NaT
72,32,2019,2019-05-20,8,NaT
72,32,2019,2019-05-20,9,NaT
72,32,2019,2019-05-20,10,NaT
72,32,2019,2019-05-20,11,NaT
72,32,2019,2019-05-23,1,NaT
72,32,2019,2019-05-23,2,NaT
72,32,2019,2019-05-23,3,NaT
72,32,2019,2019-05-23,4,NaT
72,32,2019,2019-05-23,5,NaT
72,32,2019,2019-05-23,6,NaT
72,32,2019,2019-05-23,7,NaT
72,32,2019,2019-05-23,8,NaT
72,32,2019,2019-05-23,9,NaT
72,32,2019,2019-05-23,10,NaT
72,32,2019,2019-05-23,11,NaT
72,32,2019,2019-05-27,1,NaT
72,32,2019,2019-05-27,2,NaT
72,32,2019,2019-05-27,3,NaT
72,32,2019,2019-05-27,4,NaT
72,32,2019,2019-05-27,5,NaT
72,32,2019,2019-05-27,6,NaT
72,32,2019,2019-05-27,7,NaT
72,32,2019,2019-05-27,8,NaT
72,32,2019,2019-05-27,9,NaT
72,32,2019,2019-05-27,10,NaT
72,32,2019,2019-05-27,11,NaT
72,32,2019,2019-05-30,1,NaT
72,32,2019,2019-05-30,2,NaT
72,32,2019,2019-05-30,3,NaT
72,32,2019,2019-05-30,4,NaT
72,32,2019,2019-05-30,5,NaT
72,32,2019,2019-05-30,6,NaT
72,32,2019,2019-05-30,7,NaT
72,32,2019,2019-05-30,8,NaT
72,32,2019,2019-05-30,9,NaT
72,32,2019,2019-05-30,10,NaT
72,32,2019,2019-05-30,11,NaT
72,32,2019,2019-06-03,1,NaT
72,32,2019,2019-06-03,2,NaT
72,32,2019,2019-06-03,3,NaT
72,32,2019,2019-06-03,4,NaT
72,32,2019,2019-06-03,5,NaT
72,32,2019,2019-06-03,6,NaT
72,32,2019,2019-06-03,7,NaT
72,32,2019,2019-06-03,8,NaT
72,32,2019,2019-06-03,9,NaT
72,32,2019,2019-06-03,10,NaT
